Date,Close/Last,Volume,Open,High,Low
09/01/2018,158.57,4338857,$158.6399,$159.2497,$157.8269
08/01/2018,158.22,5236536,$157.4397,$158.6448,$156.5115
05/01/2018,157.28,5179851,$157.2268,$157.672,$155.9308
04/01/2018,156.51,7554257,$154.5263,$157.1142,$154.2553
03/01/2018,153.40,9440508,$152.2905,$154.6812,$151.3129
02/01/2018,149.30,4197812,$149.5416,$149.8417,$148.6124
29/12/2017,148.50,3324662,$149.2222,$149.7546,$148.4914
28/12/2017,149.10,2686841,$148.2833,$149.1738,$148.2833
27/12/2017,148.22,2144620,$148.0414,$148.264,$147.7123
26/12/2017,147.93,2478972,$147.6155,$148.9222,$147.6058
22/12/2017,147.61,2984926,$146.9476,$148.0898,$146.6379
21/12/2017,146.64,4147873,$148.2543,$148.535,$146.6282
20/12/2017,148.04,3784577,$148.7189,$148.9512,$147.8768
19/12/2017,148.31,4116248,$149.1061,$149.2222,$148.1769
18/12/2017,148.41,5089588,$148.6608,$149.2319,$148.293
15/12/2017,147.61,11276390,$148.6802,$148.8641,$147.1509
14/12/2017,149.06,4635905,$149.6384,$150.132,$148.7673
13/12/2017,148.97,5658524,$151.5742,$151.70,$148.9512
12/12/2017,151.71,6321525,$150.2192,$152.7841,$150.1804
11/12/2017,150.42,4101417,$149.9965,$150.887,$149.6094
08/12/2017,149.84,3474743,$148.9996,$150.0546,$148.6221
07/12/2017,148.64,3771139,$149.0867,$149.4932,$148.3414
06/12/2017,149.15,3364424,$150.6934,$151.2064,$149.1448
05/12/2017,150.36,5067941,$151.429,$151.7097,$149.7158
04/12/2017,151.44,4664064,$150.6741,$151.7678,$150.0933
01/12/2017,149.79,5527305,$149.4448,$150.0449,$148.0051
30/11/2017,149.03,6461885,$148.7189,$149.4545,$148.1672
29/11/2017,148.62,5095366,$147.9059,$148.6802,$147.2864
28/11/2017,147.58,3961716,$147.4606,$148.022,$146.8315
27/11/2017,147.10,3304050,$147.1799,$147.5961,$146.754
24/11/2017,146.97,1193025,$147.0735,$147.3154,$146.4734
22/11/2017,146.90,3212788,$147.1218,$147.4993,$146.4734
21/11/2017,147.07,3665087,$146.4443,$147.5574,$146.3475
20/11/2017,145.68,5655753,$145.8055,$147.0735,$145.0892
17/11/2017,144.19,4876732,$144.5472,$145.3312,$144.0536
16/11/2017,144.33,5446079,$142.9889,$144.8473,$142.7663
15/11/2017,142.38,4700553,$143.2502,$143.9326,$141.5186
14/11/2017,144.11,3742498,$143.2018,$144.1891,$142.7566
13/11/2017,143.64,5104982,$144.102,$144.2181,$143.1728
10/11/2017,144.37,4306433,$145.8152,$146.0475,$144.3536
09/11/2017,145.48,4776316,$145.1183,$146.9283,$145.0505
08/11/2017,146.71,4632718,$146.7347,$146.9228,$145.457
07/11/2017,146.49,3692491,$146.5121,$146.6476,$145.67
06/11/2017,146.00,4498535,$146.8992,$146.9476,$145.457
03/11/2017,146.72,4430810,$148.4963,$148.5447,$146.6282
02/11/2017,148.43,3396982,$149.2319,$149.5319,$148.0026
01/11/2017,149.09,3236863,$149.1545,$149.9288,$148.8931
31/10/2017,149.12,4260973,$149.3771,$149.9578,$148.022
30/10/2017,149.41,4210002,$148.8254,$149.6287,$147.8091
27/10/2017,148.75,4895137,$149.5803,$149.6674,$148.0036
26/10/2017,148.67,4297634,$149.3577,$150.1417,$148.6124
25/10/2017,148.57,6917768,$151.0032,$151.3516,$148.1478
24/10/2017,150.88,8175300,$154.5263,$154.5747,$150.1911
23/10/2017,154.43,5778231,$156.8493,$157.2946,$154.4199
20/10/2017,156.87,7866470,$155.9008,$157.2655,$154.6425
19/10/2017,155.74,9910695,$154.6715,$155.7943,$153.9795
18/10/2017,154.41,30473410,$152.0775,$156.0556,$151.913
17/10/2017,141.84,6178625,$141.9242,$142.3985,$141.4886
16/10/2017,142.12,3041919,$142.4953,$142.9308,$141.808
13/10/2017,142.38,2505942,$142.7469,$143.105,$142.2242
12/10/2017,142.31,3304653,$142.8243,$143.1438,$142.0597
11/10/2017,142.88,3701258,$143.6374,$143.7051,$142.5533
10/10/2017,143.73,4029617,$142.9695,$144.1697,$142.9115
09/10/2017,142.66,2682506,$141.7984,$143.047,$141.6532
06/10/2017,141.78,2620902,$141.9339,$142.1371,$141.6241
05/10/2017,142.01,2686485,$141.9726,$142.805,$141.779
04/10/2017,141.78,2243214,$142.2823,$142.3017,$141.4209
03/10/2017,142.07,2302599,$141.9823,$142.4758,$141.6435
02/10/2017,141.95,2973073,$140.6853,$142.1516,$140.5498
29/09/2017,140.42,2644598,$140.7821,$141.0144,$140.2691
28/09/2017,140.99,2774541,$140.6659,$141.1789,$139.5819
27/09/2017,140.99,3496366,$141.9726,$142.1855,$140.3755
26/09/2017,141.86,4107436,$141.6629,$142.6888,$141.2563
25/09/2017,141.19,5210283,$140.4626,$141.3434,$140.2594
22/09/2017,140.47,2792199,$140.9176,$140.9176,$139.9497
21/09/2017,140.60,2520055,$140.9756,$141.209,$140.4433
20/09/2017,141.20,5446399,$140.2787,$141.1983,$139.7851
19/09/2017,139.76,3464383,$140.1432,$140.3271,$139.5915
18/09/2017,139.91,3019313,$140.1626,$140.811,$139.6399
15/09/2017,140.17,7373777,$140.1723,$140.511,$139.456
14/09/2017,140.87,3754007,$141.1789,$141.6822,$140.8401
13/09/2017,141.30,4098201,$140.6853,$141.5951,$140.6756
12/09/2017,141.08,5239033,$140.453,$141.6725,$139.8722
11/09/2017,140.21,4611086,$138.9334,$140.4723,$138.4204
08/09/2017,137.88,3362498,$138.5559,$138.5559,$137.0943
07/09/2017,138.31,4188154,$139.4754,$139.9981,$137.8396
06/09/2017,139.20,3267586,$139.2624,$139.8335,$138.8946
05/09/2017,138.45,3098684,$138.8946,$139.7246,$138.1203
01/09/2017,139.46,3348757,$138.3913,$139.8625,$138.3913
31/08/2017,138.44,3650650,$138.43,$139.0495,$138.0526
30/08/2017,137.98,2733727,$138.6623,$138.6817,$137.8396
29/08/2017,138.55,3008013,$137.5396,$138.822,$137.346
28/08/2017,137.94,5131244,$139.4851,$139.9206,$137.8203
25/08/2017,139.13,2871315,$138.7011,$139.5625,$138.6527
24/08/2017,138.35,3590994,$137.9267,$139.0689,$137.6848
23/08/2017,137.58,4048117,$136.1845,$138.4591,$136.1651
22/08/2017,136.48,2544345,$136.1264,$136.6201,$135.8748
21/08/2017,135.83,3188408,$135.1101,$135.9135,$134.6649
18/08/2017,135.22,4151484,$136.349,$136.6201,$135.1004
17/08/2017,136.18,4357359,$137.9461,$138.3042,$136.1845
16/08/2017,137.93,3287450,$137.2395,$138.3236,$137.0653
15/08/2017,137.51,4681540,$137.9751,$138.7398,$136.0684
14/08/2017,137.75,2244010,$137.4428,$138.1784,$137.3847
11/08/2017,137.29,3004080,$137.8783,$138.0138,$136.9782
10/08/2017,137.29,4524754,$137.0943,$137.8493,$136.6975
09/08/2017,137.22,2925024,$137.2008,$137.4718,$136.6588
08/08/2017,137.55,3295007,$137.4428,$138.1784,$137.4428
07/08/2017,138.87,4615775,$140.3465,$140.4336,$138.1687
04/08/2017,140.50,2549397,$140.3465,$140.724,$139.7658
03/08/2017,140.29,3034711,$139.7948,$140.6756,$139.7948
02/08/2017,139.81,3433707,$140.4626,$140.6272,$139.5915
01/08/2017,140.64,3201765,$140.3465,$140.995,$140.0755
31/07/2017,140.03,4342497,$139.7464,$140.2787,$139.5431
28/07/2017,139.66,3054692,$140.1626,$140.3852,$139.2237
27/07/2017,140.41,6375899,$140.3465,$140.7288,$139.0301
26/07/2017,140.69,3928866,$141.5757,$141.7596,$139.8335
25/07/2017,141.50,4207232,$141.8661,$142.7566,$141.3434
24/07/2017,141.30,3877119,$142.2823,$142.321,$141.1208
21/07/2017,142.36,6509258,$142.8534,$143.1244,$141.808
20/07/2017,142.92,7175441,$142.7953,$144.0536,$142.3114
19/07/2017,142.80,14292020,$145.2054,$145.428,$142.0016
18/07/2017,149.06,7435556,$147.4703,$149.3384,$147.1218
17/07/2017,148.10,4753260,$148.6608,$148.9415,$147.354
14/07/2017,149.29,3256144,$149.0673,$149.6529,$148.4769
13/07/2017,148.70,2476080,$148.7673,$149.2416,$148.2737
12/07/2017,148.77,3097831,$148.5544,$149.29,$148.1382
11/07/2017,148.27,3447509,$148.3414,$148.7189,$147.1702
10/07/2017,148.50,3410665,$148.0026,$148.9512,$147.7316
07/07/2017,148.03,2383896,$147.722,$148.564,$147.2574
06/07/2017,147.47,2756760,$148.4382,$148.8931,$147.3445
05/07/2017,148.74,3561287,$150.7709,$150.887,$148.6995
03/07/2017,150.59,2822651,$148.6511,$151.0177,$148.5931
30/06/2017,148.89,3571536,$149.3287,$149.5416,$148.2253
29/06/2017,149.18,3261684,$150.3643,$150.7418,$148.6899
28/06/2017,150.34,2214240,$150.1708,$150.5579,$149.8126
27/06/2017,149.78,2386491,$150.0256,$150.3547,$149.5416
26/06/2017,150.25,2152542,$149.7449,$150.7515,$149.6674
23/06/2017,149.16,3282201,$149.3868,$149.7158,$148.8641
22/06/2017,149.44,2376471,$149.59,$150.0159,$148.7576
21/06/2017,148.85,3958819,$150.7902,$150.7902,$148.4672
20/06/2017,149.98,4479369,$149.5223,$150.4021,$149.2996
19/06/2017,149.87,4536193,$150.5192,$150.858,$149.5803
16/06/2017,150.39,6373354,$149.2803,$150.4321,$148.0584
15/06/2017,149.27,4651727,$148.3704,$149.7255,$148.3704
14/06/2017,148.87,3043704,$149.0286,$149.9674,$148.0317
13/06/2017,149.30,3523529,$150.4514,$150.4902,$149.2028
12/06/2017,150.20,6461729,$149.2416,$152.155,$149.077
09/06/2017,149.15,4356544,$147.1218,$149.3142,$147.0057
08/06/2017,147.22,3693150,$146.1539,$147.9155,$146.0765
07/06/2017,146.13,4859095,$148.1382,$149.2512,$145.9604
06/06/2017,147.48,3797173,$147.1218,$147.9833,$147.1218
05/06/2017,147.52,3975068,$146.9476,$148.022,$146.8146
02/06/2017,147.17,3581773,$148.1575,$148.2833,$146.9283
01/06/2017,147.77,2918122,$147.8962,$147.9639,$146.7637
31/05/2017,147.73,3541249,$147.1509,$147.8962,$146.7831
30/05/2017,146.86,3665972,$147.0735,$147.7703,$146.725
26/05/2017,147.60,2443298,$147.9446,$148.0898,$147.1799
25/05/2017,148.28,2581674,$148.3317,$148.7963,$148.0374
24/05/2017,147.62,3732394,$147.3251,$147.8575,$146.3766
23/05/2017,147.15,2564503,$147.6736,$148.7479,$147.0444
22/05/2017,147.74,3302089,$147.2186,$147.9349,$146.7339
19/05/2017,147.10,5622348,$146.1636,$147.5671,$146.0475
18/05/2017,145.94,3273575,$146.0184,$146.4734,$145.2925
17/05/2017,146.09,5189187,$148.3801,$149.1932,$146.0475
16/05/2017,148.75,5510363,$146.7928,$149.048,$146.7928
15/05/2017,146.65,4228909,$145.7861,$146.9573,$145.6218
12/05/2017,145.54,3715292,$145.4764,$146.4104,$145.186
11/05/2017,145.82,5624852,$146.2023,$146.2991,$144.9828
10/05/2017,146.40,4996776,$146.784,$147.48,$146.2798
09/05/2017,147.23,6851286,$147.7026,$148.1865,$146.6913
08/05/2017,148.12,7490980,$147.8962,$148.5447,$147.3154
05/05/2017,150.07,12513610,$148.5931,$150.7805,$148.0898
04/05/2017,153.95,4278599,$153.7907,$154.0327,$153.2777
03/05/2017,153.54,3993234,$153.6455,$154.3328,$153.4326
02/05/2017,153.99,3150934,$154.3231,$154.3715,$153.5488
01/05/2017,153.74,4931407,$154.9135,$155.2716,$153.6068
28/04/2017,155.15,4153700,$155.3491,$155.4362,$154.5747
27/04/2017,155.17,4122568,$155.1458,$155.3297,$154.507
26/04/2017,154.92,4325281,$155.3781,$155.9298,$154.7586
25/04/2017,155.24,4857061,$156.588,$156.8396,$155.2329
24/04/2017,155.59,5175505,$156.1137,$156.3847,$155.2716
21/04/2017,155.23,5600467,$156.8493,$156.9074,$155.2329
20/04/2017,157.09,6486767,$156.1427,$157.1881,$155.3491
19/04/2017,156.50,19282530,$156.5686,$157.4204,$154.4779
18/04/2017,164.59,6004750,$165.3088,$166.1799,$164.3796
17/04/2017,165.61,3719276,$164.3022,$165.8025,$164.1764
13/04/2017,164.09,3203765,$164.4667,$165.8605,$164.0893
12/04/2017,165.18,3276921,$165.5508,$165.7057,$164.5635
11/04/2017,165.11,4890161,$165.1733,$165.7347,$163.5569
10/04/2017,165.71,3789677,$166.993,$167.022,$165.5121
07/04/2017,166.62,3588300,$166.5574,$167.3801,$165.7831
06/04/2017,166.92,3435303,$167.9028,$167.9028,$166.722
05/04/2017,167.33,6237613,$169.0933,$170.671,$167.264
04/04/2017,168.92,3108655,$167.9512,$169.345,$167.6995
03/04/2017,168.90,4286497,$168.2416,$169.2579,$167.8157
31/03/2017,168.55,2913386,$168.3964,$169.3353,$168.1157
30/03/2017,168.28,3168198,$168.2803,$168.9869,$168.1157
29/03/2017,168.36,3083063,$168.7062,$168.8901,$167.8931
28/03/2017,168.91,3523345,$168.3577,$169.3837,$167.4479
27/03/2017,168.19,3259022,$167.1478,$168.5707,$166.5707
24/03/2017,168.25,3221645,$169.4999,$169.8677,$167.8254
23/03/2017,169.21,3737732,$168.832,$170.0322,$167.9899
22/03/2017,169.17,3448947,$168.4545,$169.4418,$167.2543
21/03/2017,168.30,3927626,$170.3613,$170.5742,$168.2609
20/03/2017,170.06,2475875,$170.0128,$170.5258,$169.5192
17/03/2017,170.01,5916099,$170.6323,$171.1163,$170.0128
16/03/2017,171.55,4311734,$172.7327,$173.2553,$171.1453
15/03/2017,170.17,3810410,$170.0709,$170.6226,$169.1417
14/03/2017,170.08,3147484,$170.5258,$171.1453,$169.5879
13/03/2017,170.80,3481898,$172.1422,$172.3455,$170.7533
10/03/2017,172.12,3100107,$172.4907,$173.7296,$171.726
09/03/2017,171.49,5443665,$173.4005,$173.4973,$170.2355
08/03/2017,173.69,3557388,$174.9492,$175.1428,$173.5457
07/03/2017,174.59,2977496,$174.9105,$175.4718,$174.4165
06/03/2017,174.68,3199175,$173.9522,$175.1815,$173.807
03/03/2017,174.27,1824911,$174.262,$175.5009,$173.9957
02/03/2017,174.74,2915947,$176.0429,$176.0429,$174.6394
01/03/2017,176.11,3001512,$174.6878,$176.6914,$174.2523
28/02/2017,174.05,3273324,$173.6231,$174.833,$173.5941
27/02/2017,173.64,3689926,$175.3751,$175.4331,$173.5263
24/02/2017,175.53,3298816,$174.4265,$175.6654,$174.1168
23/02/2017,175.82,2282522,$176.1591,$176.643,$175.1137
22/02/2017,175.34,3020538,$174.3104,$175.5202,$174.3104
21/02/2017,174.47,4479596,$174.804,$174.9879,$173.3715
17/02/2017,174.87,3551140,$175.4331,$175.7429,$174.2232
16/02/2017,175.61,3251022,$175.6267,$176.9237,$175.0653
15/02/2017,175.85,2914083,$174.4168,$176.0816,$174.0393
14/02/2017,174.35,2775296,$172.8391,$174.3491,$172.6262
13/02/2017,173.60,3092266,$173.4876,$174.1265,$173.1005
10/02/2017,172.95,2930498,$171.6776,$173.1296,$171.0872
09/02/2017,171.52,3090208,$170.5162,$172.0938,$170.2645
08/02/2017,170.52,2912492,$171.8035,$171.8035,$170.2355
07/02/2017,172.73,3859161,$170.3516,$172.8875,$170.2548
06/02/2017,170.22,2650509,$169.6838,$170.3323,$168.7836
03/02/2017,170.18,3306324,$169.3837,$170.6807,$169.2772
02/02/2017,168.98,2619514,$168.6384,$169.3547,$167.9802
01/02/2017,168.70,2795443,$169.3837,$170.0637,$167.3414
31/01/2017,168.92,4133448,$169.4321,$169.9451,$168.0383
30/01/2017,170.16,4093251,$171.3002,$171.3873,$168.9741
27/01/2017,171.61,3482023,$172.7423,$173.4489,$171.6099
26/01/2017,172.93,3062355,$172.3455,$173.1392,$171.8132
25/01/2017,172.57,5917531,$170.6033,$173.4973,$170.4774
24/01/2017,170.25,6947945,$165.8605,$170.3516,$165.6669
23/01/2017,165.54,5432156,$164.6216,$165.7541,$164.5539
20/01/2017,165.08,12605330,$162.4245,$165.1636,$160.6725
19/01/2017,161.46,6726135,$161.6017,$162.076,$160.479
18/01/2017,161.45,4005403,$162.076,$163.1794,$161.3404
17/01/2017,162.50,3315220,$161.3404,$162.7826,$160.7888
13/01/2017,161.97,2874625,$162.5793,$163.073,$161.5195
12/01/2017,162.56,2927951,$162.3857,$162.618,$160.2467
11/01/2017,162.37,3599412,$160.7209,$162.3761,$160.2854
10/01/2017,160.21,4118192,$162.589,$162.6955,$160.0337
09/01/2017,162.27,3189410,$164.0312,$164.3506,$162.2406
06/01/2017,164.09,2945459,$163.2762,$164.4667,$162.1438
05/01/2017,163.29,2682176,$163.8182,$163.9537,$161.8921
04/01/2017,163.83,3376634,$162.3857,$164.4183,$161.9889
03/01/2017,161.82,2934107,$161.6405,$162.4825,$160.6822
30/12/2016,160.66,2952198,$161.0984,$161.3501,$160.1886
29/12/2016,161.25,1663140,$160.6919,$161.6308,$160.6725
28/12/2016,160.86,1723593,$161.9211,$162.3567,$160.6725
27/12/2016,161.78,1397392,$161.6211,$162.589,$161.4953
23/12/2016,161.36,1701208,$161.6405,$162.1147,$161.1081
22/12/2016,161.70,2781138,$161.9889,$162.831,$161.2339
21/12/2016,161.96,3574850,$160.9145,$162.5503,$159.9466
20/12/2016,162.22,2174492,$162.1147,$162.8503,$161.1081
19/12/2016,161.33,2955862,$161.4759,$161.8921,$160.6725
16/12/2016,161.38,7117018,$163.5472,$163.6827,$160.7306
15/12/2016,162.63,3385177,$162.618,$164.399,$162.3954
14/12/2016,163.10,4046752,$162.9665,$164.4377,$162.076
13/12/2016,162.89,5860952,$160.3628,$164.4977,$160.3628
12/12/2016,160.19,3389243,$161.3694,$161.4372,$159.7724
09/12/2016,161.18,3145182,$159.8789,$161.3694,$159.3215
08/12/2016,160.05,3262803,$159.5788,$160.6725,$158.9497
07/12/2016,159.50,4434800,$155.4458,$159.8789,$155.2426
06/12/2016,155.20,2858766,$154.9909,$155.6298,$153.8294
05/12/2016,154.71,3446698,$155.6878,$155.9782,$154.4658
02/12/2016,154.88,2740532,$153.8972,$155.1458,$153.3261
01/12/2016,154.69,4634638,$156.7525,$156.9897,$153.2197
30/11/2016,157.01,4397775,$158.1076,$158.5432,$157.0042
29/11/2016,158.28,3139540,$158.7367,$159.1336,$157.7979
28/11/2016,159.24,4438710,$157.9624,$159.3756,$157.4785
25/11/2016,157.90,1605344,$156.6364,$157.9527,$156.6364
23/11/2016,156.78,2256035,$156.7428,$157.1687,$156.1773
22/11/2016,157.45,2770714,$157.7688,$157.7688,$156.7525
21/11/2016,157.55,4633131,$155.533,$157.7688,$155.2229
18/11/2016,155.24,2979264,$154.6715,$155.562,$154.1005
17/11/2016,154.67,2260909,$154.1101,$154.7974,$153.752
16/11/2016,154.18,2252655,$153.3745,$154.4295,$152.9583
15/11/2016,153.58,3475578,$153.3358,$154.0424,$152.4937
14/11/2016,153.13,5192889,$156.075,$156.6654,$152.5228
11/11/2016,156.09,4446510,$154.8361,$156.1621,$154.2166
10/11/2016,155.08,7711608,$152.6002,$155.9879,$152.5324
09/11/2016,149.84,5403573,$148.051,$150.5676,$146.1539
08/11/2016,150.19,3920344,$149.5997,$150.9257,$148.1478
07/11/2016,150.72,3746609,$149.048,$151.0999,$148.9028
04/11/2016,147.54,2467966,$147.509,$148.7092,$146.996
03/11/2016,147.48,2878718,$147.6155,$148.806,$146.9283
02/11/2016,147.07,3072611,$147.5864,$148.4237,$146.8024
01/11/2016,147.89,3187660,$148.5737,$148.9706,$146.8702
31/10/2016,148.76,3550358,$147.8575,$149.3771,$147.8575
28/10/2016,147.71,3654444,$149.1061,$149.4835,$147.2961
27/10/2016,148.43,4227704,$147.9155,$149.1157,$147.1412
26/10/2016,146.94,2811314,$145.8732,$148.0317,$145.4329
25/10/2016,146.04,2647416,$145.8539,$146.3088,$145.0215
24/10/2016,145.74,2662724,$145.5732,$146.6573,$145.5732
21/10/2016,144.83,4413601,$145.7474,$146.2991,$144.7602
20/10/2016,146.66,4020780,$146.425,$147.993,$146.1733
19/10/2016,146.41,4629444,$146.4153,$147.5574,$145.9894
18/10/2016,145.88,12764180,$145.2054,$146.1539,$143.047
17/10/2016,149.80,5836054,$149.4932,$150.887,$149.3868
14/10/2016,149.49,4357890,$149.5126,$150.5386,$149.1448
13/10/2016,148.79,2909898,$148.7673,$149.2706,$147.3832
12/10/2016,149.34,2959700,$149.9965,$149.9965,$148.1672
11/10/2016,149.82,2899603,$151.70,$151.913,$148.9512
10/10/2016,151.98,2467856,$151.6807,$153.4036,$151.6275
07/10/2016,150.67,2668385,$152.0969,$152.6389,$149.8901
06/10/2016,151.85,1949931,$151.8065,$152.3776,$150.887
05/10/2016,152.04,1684298,$152.0291,$152.7647,$151.6904
04/10/2016,151.44,2884146,$152.6099,$153.4423,$150.8193
03/10/2016,152.55,2227749,$152.9874,$153.2874,$151.9807
30/09/2016,153.75,3596878,$153.8004,$154.7083,$152.9874
29/09/2016,153.04,3372183,$153.5391,$159.7046,$152.4066
28/09/2016,153.21,3309408,$151.9517,$153.5342,$151.2161
27/09/2016,151.74,2983602,$149.3674,$151.7388,$148.8738
26/09/2016,149.04,2533325,$149.5029,$149.5029,$148.535
23/09/2016,150.01,2692083,$150.6257,$151.0322,$149.7449
22/09/2016,151.10,2690905,$151.1387,$152.1743,$150.6934
21/09/2016,150.54,2473895,$149.9385,$150.6837,$148.9318
20/09/2016,149.49,2159092,$150.8676,$151.5452,$149.4932
19/09/2016,149.90,2448148,$149.8997,$151.1774,$149.59
16/09/2016,148.90,6429919,$150.0643,$150.4127,$148.5447
15/09/2016,150.66,3656413,$149.348,$151.3129,$148.293
14/09/2016,149.11,3858076,$150.7031,$150.8676,$148.4672
13/09/2016,150.81,3631768,$152.5712,$152.8615,$150.5095
12/09/2016,153.21,4366853,$150.2772,$153.4423,$149.8707
09/09/2016,150.69,5080266,$152.9583,$153.3165,$150.6547
08/09/2016,153.90,3928085,$155.3975,$156.0363,$153.6649
07/09/2016,156.45,2866127,$155.049,$156.5686,$154.8651
06/09/2016,155.20,2994041,$154.749,$155.6975,$154.0037
02/09/2016,154.43,2313289,$154.749,$155.4168,$154.0424
01/09/2016,154.42,2351932,$153.239,$154.4973,$153.0261
31/08/2016,153.78,2321269,$154.536,$154.536,$153.1809
30/08/2016,154.28,1808553,$154.6328,$155.0103,$153.7133
29/08/2016,154.59,2475853,$153.7327,$155.0684,$153.4132
26/08/2016,153.24,2498903,$153.781,$155.291,$152.7841
25/08/2016,153.54,2575023,$153.8972,$154.4199,$153.3358
24/08/2016,153.95,3618469,$154.7586,$155.0393,$153.239
23/08/2016,155.12,2838137,$155.1845,$156.1621,$155.0877
22/08/2016,154.87,2038851,$154.8651,$155.4168,$154.023
19/08/2016,154.90,2733579,$155.6781,$155.7459,$154.4005
18/08/2016,156.18,3650651,$155.7265,$156.8009,$155.2911
17/08/2016,155.29,3225919,$155.804,$155.9879,$154.7102
16/08/2016,155.54,2208382,$155.9395,$156.7332,$155.533
15/08/2016,156.68,2967957,$157.1881,$157.7398,$156.588
12/08/2016,156.75,2542495,$157.9527,$158.2141,$156.3363
11/08/2016,158.28,8768582,$157.0429,$159.6562,$156.9751
10/08/2016,156.88,2417982,$156.9848,$157.4397,$156.7574
09/08/2016,156.58,2734106,$157.0139,$157.5481,$156.4573
08/08/2016,156.84,3039081,$157.5075,$158.0302,$156.3944
05/08/2016,158.25,3811638,$156.8009,$158.2625,$156.3847
04/08/2016,156.37,2476730,$155.6975,$156.5105,$154.9813
03/08/2016,155.51,2861558,$154.9909,$155.6975,$154.6715
02/08/2016,155.43,3078620,$156.0943,$156.2685,$155.2136
01/08/2016,156.27,2819141,$155.4942,$156.4622,$154.7102
29/07/2016,155.47,3547292,$156.1815,$156.4815,$154.8941
28/07/2016,156.19,2337914,$156.2008,$156.617,$155.5523
27/07/2016,156.64,2162675,$156.9171,$157.3526,$156.0072
26/07/2016,156.92,2891300,$157.4301,$158.3496,$156.1911
25/07/2016,157.43,2737628,$156.8009,$157.6527,$156.5589
22/07/2016,156.87,2519776,$155.6201,$156.9655,$155.3287
21/07/2016,155.30,4045682,$155.591,$156.6557,$154.7586
20/07/2016,156.18,4373009,$154.8361,$156.5202,$154.4779
19/07/2016,154.46,7118788,$156.588,$156.9364,$152.8228
18/07/2016,154.73,6561873,$154.1876,$155.591,$153.6359
15/07/2016,154.65,4470663,$154.7683,$154.8457,$153.4132
14/07/2016,155.14,4636668,$153.7133,$156.2202,$153.4907
13/07/2016,152.95,2744622,$152.6873,$153.2584,$152.0195
12/07/2016,152.00,3842709,$150.9935,$152.0775,$150.5289
11/07/2016,150.35,2779343,$149.6384,$151.0322,$149.5416
08/07/2016,149.50,3040393,$149.0577,$149.6384,$148.1672
07/07/2016,147.70,2138421,$147.8478,$148.7567,$147.0154
06/07/2016,147.48,2569393,$146.9767,$147.5187,$145.1086
05/07/2016,146.81,2462590,$146.3378,$147.1218,$145.9216
01/07/2016,147.46,2658279,$147.3058,$148.0607,$146.5411
30/06/2016,146.91,3966570,$144.0826,$147.0347,$143.8987
29/06/2016,143.70,3367419,$141.7984,$143.7148,$141.75
28/06/2016,141.02,3995730,$140.1336,$141.0531,$139.5915
27/06/2016,138.89,5146095,$141.4886,$141.8952,$137.9267
24/06/2016,141.89,9060752,$145.157,$145.7765,$141.4886
23/06/2016,150.36,3963004,$148.5253,$150.4902,$147.7026
22/06/2016,148.01,2833364,$148.8157,$149.7449,$147.3832
21/06/2016,149.11,2760232,$149.2125,$149.6083,$148.7576
20/06/2016,148.68,3571998,$147.7026,$149.7062,$147.6252
17/06/2016,147.11,4659807,$146.1152,$147.8187,$145.771
16/06/2016,146.21,2427715,$145.3699,$146.4395,$144.2181
15/06/2016,145.84,2257369,$146.5992,$146.921,$145.7668
14/06/2016,146.21,2864498,$146.425,$146.9186,$145.5732
13/06/2016,146.43,3607008,$146.7637,$147.6058,$145.457
10/06/2016,147.48,3120260,$147.8865,$148.4091,$146.9863
09/06/2016,148.50,2021596,$148.0123,$148.8254,$147.8284
08/06/2016,149.06,2933075,$148.6027,$149.1448,$148.1285
07/06/2016,148.41,4462506,$148.3898,$148.9899,$147.7607
06/06/2016,147.83,2374643,$148.1769,$149.0093,$147.4509
03/06/2016,147.98,2328054,$147.509,$148.1285,$146.8315
02/06/2016,148.57,2642401,$147.6929,$148.5737,$147.238
01/06/2016,147.62,2659517,$148.0898,$148.3511,$146.6766
31/05/2016,148.81,5836207,$147.6639,$148.8738,$147.3832
27/05/2016,147.93,2457037,$147.4606,$148.022,$147.267
26/05/2016,147.55,3060248,$146.6863,$147.6155,$146.2023
25/05/2016,146.82,4355296,$144.1504,$147.209,$143.7343
24/05/2016,143.55,2921065,$142.1662,$143.9762,$142.1662
23/05/2016,142.06,2103633,$142.8727,$143.2018,$141.9532
20/05/2016,142.52,3578195,$141.0337,$142.7759,$140.8788
19/05/2016,140.28,3678430,$141.779,$142.2146,$139.335
18/05/2016,142.61,2488491,$143.2405,$143.7535,$141.6629
17/05/2016,143.25,3490024,$144.4214,$144.7021,$142.563
16/05/2016,144.66,3062237,$142.9115,$145.1764,$142.7082
13/05/2016,142.98,2394248,$144.0149,$145.0505,$142.6888
12/05/2016,144.06,3249032,$144.4214,$144.5956,$142.3888
11/05/2016,144.17,3088984,$144.9053,$146.2411,$143.9665
10/05/2016,145.16,3992259,$143.4825,$145.2248,$142.9986
09/05/2016,142.61,4301025,$142.9598,$143.4438,$142.292
06/05/2016,142.56,4893580,$140.211,$143.2212,$139.8335
05/05/2016,141.77,6500438,$141.266,$142.5727,$140.7821
04/05/2016,139.62,2576763,$138.7591,$140.3465,$138.7107
03/05/2016,139.50,3584261,$140.0077,$140.2497,$138.3139
02/05/2016,140.61,3502422,$141.8564,$142.2823,$139.7948
